"DateKey","Date","FullDate","DayOfMonth","DaySuffix","DayName","DayOfWeek","DayOfWeekInMonth","DayOfWeekInYear","DayOfQuarter","DayOfYear","WeekOfMonth","WeekOfQuarter","WeekOfYear","Month","MonthName","MonthOfQuarter","Quarter","QuarterName","Year","YearName","MonthYear","MMYYYY","FirstDayOfMonth","LastDayOfMonth","FirstDayOfQuarter","LastDayOfQuarter","FirstDayOfYear","LastDayOfYear","IsHoliday","IsWeekday","HolidayName","FiscalDayOfYear","FiscalWeekOfYear","FiscalMonth","FiscalQuarter","FiscalQuarterName","FiscalYear","FiscalYearName","FiscalMonthYear","FiscalMMYYYY","FiscalFirstDayOfMonth","FiscalLastDayOfMonth","FiscalFirstDayOfQuarter","FiscalLastDayOfQuarter","FiscalFirstDayOfYear","FiscalLastDayOfYear"
20180903,"2018-09-03 00:00:00","09/03/2018","3","3rd","Monday","2","1","36","10","246","2","10","36","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"253","37","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180904,"2018-09-04 00:00:00","09/04/2018","4","4th","Tuesday","3","1","36","10","247","2","10","36","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"254","37","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180905,"2018-09-05 00:00:00","09/05/2018","5","5th","Wednesday","4","1","36","10","248","2","10","36","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"255","37","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180906,"2018-09-06 00:00:00","09/06/2018","6","6th","Thursday","5","1","36","10","249","2","10","36","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"256","37","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180907,"2018-09-07 00:00:00","09/07/2018","7","7th","Friday","6","1","36","10","250","2","10","36","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"257","37","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180908,"2018-09-08 00:00:00","09/08/2018","8","8th","Saturday","7","2","36","10","251","2","10","36","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,False,NULL,"258","37","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180909,"2018-09-09 00:00:00","09/09/2018","9","9th","Sunday","1","2","36","11","252","3","11","37","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,False,NULL,"259","37","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180910,"2018-09-10 00:00:00","09/10/2018","10","10th","Monday","2","2","37","11","253","3","11","37","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"260","38","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180911,"2018-09-11 00:00:00","09/11/2018","11","11th","Tuesday","3","2","37","11","254","3","11","37","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"261","38","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180912,"2018-09-12 00:00:00","09/12/2018","12","12th","Wednesday","4","2","37","11","255","3","11","37","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"262","38","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180913,"2018-09-13 00:00:00","09/13/2018","13","13th","Thursday","5","2","37","11","256","3","11","37","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"263","38","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180914,"2018-09-14 00:00:00","09/14/2018","14","14th","Friday","6","2","37","11","257","3","11","37","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"264","38","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180915,"2018-09-15 00:00:00","09/15/2018","15","15th","Saturday","7","3","37","11","258","3","11","37","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,False,NULL,"265","38","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180916,"2018-09-16 00:00:00","09/16/2018","16","16th","Sunday","1","3","37","12","259","4","12","38","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,False,NULL,"266","38","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180917,"2018-09-17 00:00:00","09/17/2018","17","17th","Monday","2","3","38","12","260","4","12","38","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"267","39","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180918,"2018-09-18 00:00:00","09/18/2018","18","18th","Tuesday","3","3","38","12","261","4","12","38","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"268","39","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180919,"2018-09-19 00:00:00","09/19/2018","19","19th","Wednesday","4","3","38","12","262","4","12","38","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"269","39","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180920,"2018-09-20 00:00:00","09/20/2018","20","20th","Thursday","5","3","38","12","263","4","12","38","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"270","39","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180921,"2018-09-21 00:00:00","09/21/2018","21","21st","Friday","6","3","38","12","264","4","12","38","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"271","39","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180922,"2018-09-22 00:00:00","09/22/2018","22","22nd","Saturday","7","4","38","12","265","4","12","38","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,False,NULL,"272","39","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180923,"2018-09-23 00:00:00","09/23/2018","23","23rd","Sunday","1","4","38","13","266","5","13","39","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,False,NULL,"273","39","9","3","Third","2018","FY 2018","Sep-2018","092018","2018-08-20","2018-09-23","2018-06-25","2018-09-23","2017-12-25","2018-12-30"
20180924,"2018-09-24 00:00:00","09/24/2018","24","24th","Monday","2","4","39","13","267","5","13","39","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"274","40","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20180925,"2018-09-25 00:00:00","09/25/2018","25","25th","Tuesday","3","4","39","13","268","5","13","39","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"275","40","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20180926,"2018-09-26 00:00:00","09/26/2018","26","26th","Wednesday","4","4","39","13","269","5","13","39","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"276","40","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20180927,"2018-09-27 00:00:00","09/27/2018","27","27th","Thursday","5","4","39","13","270","5","13","39","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"277","40","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20180928,"2018-09-28 00:00:00","09/28/2018","28","28th","Friday","6","4","39","13","271","5","13","39","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,True,NULL,"278","40","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20180929,"2018-09-29 00:00:00","09/29/2018","29","29th","Saturday","7","5","39","13","272","5","13","39","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,False,NULL,"279","40","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20180930,"2018-09-30 00:00:00","09/30/2018","30","30th","Sunday","1","5","39","14","273","6","14","40","9","September","3","3","Third","2018","CY 2018","Sep-2018","092018","2018-09-01","2018-09-30","2018-07-01","2018-09-30","2018-01-01","2018-12-31",False,False,NULL,"280","40","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181001,"2018-10-01 00:00:00","10/01/2018","1","1st","Monday","2","1","40","1","274","1","1","40","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"281","41","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181002,"2018-10-02 00:00:00","10/02/2018","2","2nd","Tuesday","3","1","40","1","275","1","1","40","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"282","41","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181003,"2018-10-03 00:00:00","10/03/2018","3","3rd","Wednesday","4","1","40","1","276","1","1","40","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"283","41","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181004,"2018-10-04 00:00:00","10/04/2018","4","4th","Thursday","5","1","40","1","277","1","1","40","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"284","41","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181005,"2018-10-05 00:00:00","10/05/2018","5","5th","Friday","6","1","40","1","278","1","1","40","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"285","41","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181006,"2018-10-06 00:00:00","10/06/2018","6","6th","Saturday","7","1","40","1","279","1","1","40","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,False,NULL,"286","41","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181007,"2018-10-07 00:00:00","10/07/2018","7","7th","Sunday","1","1","40","1","280","2","1","41","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,False,NULL,"287","41","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181008,"2018-10-08 00:00:00","10/08/2018","8","8th","Monday","2","2","41","2","281","2","2","41","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"288","42","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181009,"2018-10-09 00:00:00","10/09/2018","9","9th","Tuesday","3","2","41","2","282","2","2","41","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"289","42","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181010,"2018-10-10 00:00:00","10/10/2018","10","10th","Wednesday","4","2","41","2","283","2","2","41","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"290","42","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181011,"2018-10-11 00:00:00","10/11/2018","11","11th","Thursday","5","2","41","2","284","2","2","41","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"291","42","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181012,"2018-10-12 00:00:00","10/12/2018","12","12th","Friday","6","2","41","2","285","2","2","41","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"292","42","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181013,"2018-10-13 00:00:00","10/13/2018","13","13th","Saturday","7","2","41","2","286","2","2","41","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,False,NULL,"293","42","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181014,"2018-10-14 00:00:00","10/14/2018","14","14th","Sunday","1","2","41","2","287","3","2","42","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,False,NULL,"294","42","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181015,"2018-10-15 00:00:00","10/15/2018","15","15th","Monday","2","3","42","3","288","3","3","42","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"295","43","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181016,"2018-10-16 00:00:00","10/16/2018","16","16th","Tuesday","3","3","42","3","289","3","3","42","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"296","43","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
20181017,"2018-10-17 00:00:00","10/17/2018","17","17th","Wednesday","4","3","42","3","290","3","3","42","10","October","1","4","Fourth","2018","CY 2018","Oct-2018","102018","2018-10-01","2018-10-31","2018-10-01","2018-12-31","2018-01-01","2018-12-31",False,True,NULL,"297","43","10","4","Fourth","2018","FY 2018","Oct-2018","102018","2018-09-24","2018-10-21","2018-09-24","2018-12-30","2017-12-25","2018-12-30"
